"","ds","facebook_s","googlesearch_s","type","solID","cluster","top_sol"
"32176",2024-02-06,0.475668103314795,0.391260120096801,"saturatedMedia","1_942_1",9,FALSE
"32177",2024-02-07,0.508025557316273,0.419593520809223,"saturatedMedia","1_942_1",9,FALSE
"32178",2024-02-08,0.540694870265559,0.450575076941095,"saturatedMedia","1_942_1",9,FALSE
"32179",2024-02-09,0.571503913678437,0.423409091594255,"saturatedMedia","1_942_1",9,FALSE
"32180",2024-02-10,0.445794694154035,0.391774572378302,"saturatedMedia","1_942_1",9,FALSE
"32181",2024-02-11,0.403030762676308,0.359315049055942,"saturatedMedia","1_942_1",9,FALSE
"32182",2024-02-12,0.504811943948176,0.446870105176188,"saturatedMedia","1_942_1",9,FALSE
"32183",2024-02-13,0.493172044470787,0.423165382488636,"saturatedMedia","1_942_1",9,FALSE
"32184",2024-02-14,0.524652830571196,0.450798650710144,"saturatedMedia","1_942_1",9,FALSE
"32185",2024-02-15,0.5563488161726,0.480826486929179,"saturatedMedia","1_942_1",9,FALSE
"32186",2024-02-16,0.586169443945647,0.454507002540993,"saturatedMedia","1_942_1",9,FALSE
"32187",2024-02-17,0.464020186779598,0.423668684913559,"saturatedMedia","1_942_1",9,FALSE
"32188",2024-02-18,0.422121190208923,0.391791627535067,"saturatedMedia","1_942_1",9,FALSE
"32189",2024-02-19,0.521530369892167,0.47724529283912,"saturatedMedia","1_942_1",9,FALSE
"32190",2024-02-20,0.510213269705044,0.454270230345043,"saturatedMedia","1_942_1",9,FALSE
"32191",2024-02-21,0.540795039544767,0.481042509793943,"saturatedMedia","1_942_1",9,FALSE
"32192",2024-02-22,0.571508469118386,0.509974896694879,"saturatedMedia","1_942_1",9,FALSE
"32193",2024-02-23,0.600343302556356,0.484624273317015,"saturatedMedia","1_942_1",9,FALSE
"32194",2024-02-24,0.481816080346781,0.454759193586578,"saturatedMedia","1_942_1",9,FALSE
"32195",2024-02-25,0.440851605076032,0.423685369409224,"saturatedMedia","1_942_1",9,FALSE
"32196",2024-02-26,0.537765346930497,0.50653257381315,"saturatedMedia","1_942_1",9,FALSE
"32197",2024-02-27,0.526777998218398,0.484395659014037,"saturatedMedia","1_942_1",9,FALSE
"32198",2024-02-28,0.556445877106055,0.510182473830372,"saturatedMedia","1_942_1",9,FALSE
"32199",2024-02-29,0.586173848669932,0.537915568793414,"saturatedMedia","1_942_1",9,FALSE
"32200",2024-01-01,1500,800,"saturatedSpendReversed","1_942_1",9,FALSE
"32201",2024-01-02,1522.728685945,901.423098856,"saturatedSpendReversed","1_942_1",9,FALSE
"32202",2024-01-03,1673.83070425302,807.942461404442,"saturatedSpendReversed","1_942_1",9,FALSE
"32203",2024-01-04,1781.15700507648,951.933631328451,"saturatedSpendReversed","1_942_1",9,FALSE
"32204",2024-01-05,1886.3608056273,911.189221535192,"saturatedSpendReversed","1_942_1",9,FALSE
"32205",2024-01-06,1491.46169507428,858.570216769407,"saturatedSpendReversed","1_942_1",9,FALSE
"32206",2024-01-07,1372.31469948004,805.187926414688,"saturatedSpendReversed","1_942_1",9,FALSE
"32207",2024-01-08,1666.53776319746,951.7565729221,"saturatedSpendReversed","1_942_1",9,FALSE
"32208",2024-01-09,1630.80340106338,911.177840420276,"saturatedSpendReversed","1_942_1",9,FALSE
"32209",2024-01-10,1729.07079226265,958.569485204161,"saturatedSpendReversed","1_942_1",9,FALSE
"32210",2024-01-11,1833.8353644181,1011.6157667475,"saturatedSpendReversed","1_942_1",9,FALSE
"32211",2024-01-12,1938.91495752907,965.025521972181,"saturatedSpendReversed","1_942_1",9,FALSE
"32212",2024-01-13,1544.00982468013,912.030753518673,"saturatedSpendReversed","1_942_1",9,FALSE
"32213",2024-01-14,1424.8625370901,858.624309497379,"saturatedSpendReversed","1_942_1",9,FALSE
"32214",2024-01-15,1719.08558664988,1005.19140343431,"saturatedSpendReversed","1_942_1",9,FALSE
"32215",2024-01-16,1683.35122382936,964.612571135005,"saturatedSpendReversed","1_942_1",9,FALSE
"32216",2024-01-17,1781.61861499534,1012.00420950402,"saturatedSpendReversed","1_942_1",9,FALSE
"32217",2024-01-18,1886.38318714917,1065.05049063502,"saturatedSpendReversed","1_942_1",9,FALSE
"32218",2024-01-19,1991.46278026007,1018.46024583319,"saturatedSpendReversed","1_942_1",9,FALSE
"32219",2024-01-20,1596.55764741113,965.465477377983,"saturatedSpendReversed","1_942_1",9,FALSE
"32220",2024-01-21,1477.4103598211,912.059033356579,"saturatedSpendReversed","1_942_1",9,FALSE
"32221",2024-01-22,1771.63340938088,1058.6261272935,"saturatedSpendReversed","1_942_1",9,FALSE
"32222",2024-01-23,1735.89904656035,1018.0472949942,"saturatedSpendReversed","1_942_1",9,FALSE
"32223",2024-01-24,1834.16643772634,1065.43893336321,"saturatedSpendReversed","1_942_1",9,FALSE
"32224",2024-01-25,1938.93100988017,1118.48521449421,"saturatedSpendReversed","1_942_1",9,FALSE
"32225",2024-01-26,2044.01060299106,1071.89496969239,"saturatedSpendReversed","1_942_1",9,FALSE
"32226",2024-01-27,1649.10547014212,1018.90020123718,"saturatedSpendReversed","1_942_1",9,FALSE
"32227",2024-01-28,1529.9581825521,965.493757215772,"saturatedSpendReversed","1_942_1",9,FALSE
"32228",2024-01-29,1824.18123211188,1112.0608511527,"saturatedSpendReversed","1_942_1",9,FALSE
"32229",2024-01-30,1788.44686929135,1071.48201885339,"saturatedSpendReversed","1_942_1",9,FALSE
"32230",2024-01-31,1886.71426045734,1118.87365722241,"saturatedSpendReversed","1_942_1",9,FALSE
"32231",2024-02-01,1991.47883261117,1171.9199383534,"saturatedSpendReversed","1_942_1",9,FALSE
"32232",2024-02-02,2096.55842572206,1125.32969355158,"saturatedSpendReversed","1_942_1",9,FALSE
"32233",2024-02-03,1701.65329287312,1072.33492509637,"saturatedSpendReversed","1_942_1",9,FALSE
"32234",2024-02-04,1582.5060052831,1018.92848107496,"saturatedSpendReversed","1_942_1",9,FALSE
"32235",2024-02-05,1876.72905484287,1165.49557501189,"saturatedSpendReversed","1_942_1",9,FALSE
"32236",2024-02-06,1840.99469202235,1124.91674271258,"saturatedSpendReversed","1_942_1",9,FALSE
"32237",2024-02-07,1939.26208318834,1172.3083810816,"saturatedSpendReversed","1_942_1",9,FALSE
"32238",2024-02-08,2044.02665534217,1225.3546622126,"saturatedSpendReversed","1_942_1",9,FALSE
"32239",2024-02-09,2149.10624845306,1178.76441741077,"saturatedSpendReversed","1_942_1",9,FALSE
"32240",2024-02-10,1754.20111560412,1125.76964895556,"saturatedSpendReversed","1_942_1",9,FALSE
"32241",2024-02-11,1635.05382801409,1072.36320493416,"saturatedSpendReversed","1_942_1",9,FALSE
"32242",2024-02-12,1929.27687757387,1218.93029887108,"saturatedSpendReversed","1_942_1",9,FALSE
"32243",2024-02-13,1893.54251475335,1178.35146657178,"saturatedSpendReversed","1_942_1",9,FALSE
"32244",2024-02-14,1991.80990591933,1225.74310494079,"saturatedSpendReversed","1_942_1",9,FALSE
"32245",2024-02-15,2096.57447807316,1278.78938607179,"saturatedSpendReversed","1_942_1",9,FALSE
"32246",2024-02-16,2201.65407118406,1232.19914126997,"saturatedSpendReversed","1_942_1",9,FALSE
"32247",2024-02-17,1806.74893833512,1179.20437281475,"saturatedSpendReversed","1_942_1",9,FALSE
"32248",2024-02-18,1687.60165074509,1125.79792879335,"saturatedSpendReversed","1_942_1",9,FALSE
"32249",2024-02-19,1981.82470030487,1272.36502273028,"saturatedSpendReversed","1_942_1",9,FALSE
"32250",2024-02-20,1946.09033748434,1231.78619043097,"saturatedSpendReversed","1_942_1",9,FALSE
"32251",2024-02-21,2044.35772865033,1279.17782879998,"saturatedSpendReversed","1_942_1",9,FALSE
"32252",2024-02-22,2149.12230080416,1332.22410993098,"saturatedSpendReversed","1_942_1",9,FALSE
"32253",2024-02-23,2254.20189391505,1285.63386512916,"saturatedSpendReversed","1_942_1",9,FALSE
"32254",2024-02-24,1859.29676106611,1232.63909667395,"saturatedSpendReversed","1_942_1",9,FALSE
"32255",2024-02-25,1740.14947347609,1179.23265265254,"saturatedSpendReversed","1_942_1",9,FALSE
"32256",2024-02-26,2034.37252303587,1325.79974658947,"saturatedSpendReversed","1_942_1",9,FALSE
"32257",2024-02-27,1998.63816021534,1285.22091429016,"saturatedSpendReversed","1_942_1",9,FALSE
"32258",2024-02-28,2096.90555138133,1332.61255265918,"saturatedSpendReversed","1_942_1",9,FALSE
"32259",2024-02-29,2201.67012353516,1385.65883379017,"saturatedSpendReversed","1_942_1",9,FALSE
"32260",2024-01-01,62.1529268009403,15.657594025529,"decompMedia","1_942_1",9,FALSE
"32261",2024-01-02,63.6681461639963,20.3839910845662,"decompMedia","1_942_1",9,FALSE
"32262",2024-01-03,73.5281031796059,16.0150977540791,"decompMedia","1_942_1",9,FALSE
"32263",2024-01-04,80.2339274527371,22.8319351394487,"decompMedia","1_942_1",9,FALSE
"32264",2024-01-05,86.5107389348286,20.853865588529,"decompMedia","1_942_1",9,FALSE
"32265",2024-01-06,61.5820896105452,18.3485279410252,"decompMedia","1_942_1",9,FALSE
"32266",2024-01-07,53.5536279628417,15.8908235085889,"decompMedia","1_942_1",9,FALSE
"32267",2024-01-08,73.0624759749903,22.823288912761,"decompMedia","1_942_1",9,FALSE
"32268",2024-01-09,70.7644009789927,20.853316908822,"decompMedia","1_942_1",9,FALSE
"32269",2024-01-10,77.0150798329893,23.1562305475844,"decompMedia","1_942_1",9,FALSE
"32270",2024-01-11,83.4158751478461,25.7602651001289,"decompMedia","1_942_1",9,FALSE
"32271",2024-01-12,89.526130718715,23.4721693526167,"decompMedia","1_942_1",9,FALSE
"32272",2024-01-13,65.0805680011504,20.8944424479925,"decompMedia","1_942_1",9,FALSE
"32273",2024-01-14,57.1052828588441,18.3510662662344,"decompMedia","1_942_1",9,FALSE
"32274",2024-01-15,76.3901671821708,25.4442702523893,"decompMedia","1_942_1",9,FALSE
"32275",2024-01-16,74.1341594691914,23.4519490468247,"decompMedia","1_942_1",9,FALSE
"32276",2024-01-17,80.26213810693,25.7793727859958,"decompMedia","1_942_1",9,FALSE
"32277",2024-01-18,86.5120406044572,28.385490558555,"decompMedia","1_942_1",9,FALSE
"32278",2024-01-19,92.4574524021296,26.0969544947951,"decompMedia","1_942_1",9,FALSE
"32279",2024-01-20,68.5378428410132,23.4937136347558,"decompMedia","1_942_1",9,FALSE
"32280",2024-01-21,60.6409173259429,20.895806276167,"decompMedia","1_942_1",9,FALSE
"32281",2024-01-22,79.6506432990881,28.0705918870309,"decompMedia","1_942_1",9,FALSE
"32282",2024-01-23,77.4409985033548,26.076640954921,"decompMedia","1_942_1",9,FALSE
"32283",2024-01-24,83.4356298314724,28.4045204808067,"decompMedia","1_942_1",9,FALSE
"32284",2024-01-25,89.5270390712384,30.9882826102105,"decompMedia","1_942_1",9,FALSE
"32285",2024-01-26,95.3032850110639,28.7206199056188,"decompMedia","1_942_1",9,FALSE
"32286",2024-01-27,71.9447781731404,26.1185963322388,"decompMedia","1_942_1",9,FALSE
"32287",2024-01-28,64.1486839201798,23.4950985360981,"decompMedia","1_942_1",9,FALSE
"32288",2024-01-29,82.8384710472353,30.6772833157776,"decompMedia","1_942_1",9,FALSE
"32289",2024-01-30,80.678771927686,28.7004118475207,"decompMedia","1_942_1",9,FALSE
"32290",2024-01-31,86.5312935195831,31.0070667269621,"decompMedia","1_942_1",9,FALSE
"32291",2024-02-01,92.4583348761227,33.5471345310004,"decompMedia","1_942_1",9,FALSE
"32292",2024-02-02,98.0625126561834,31.3189153686893,"decompMedia","1_942_1",9,FALSE
"32293",2024-02-03,75.2933872232338,28.7421477674737,"decompMedia","1_942_1",9,FALSE
"32294",2024-02-04,67.6179173021406,26.1199874417063,"decompMedia","1_942_1",9,FALSE
"32295",2024-02-05,85.949208639703,33.2424449783203,"decompMedia","1_942_1",9,FALSE
"32296",2024-02-06,83.8423712892281,31.2989884895406,"decompMedia","1_942_1",9,FALSE
"32297",2024-02-07,89.5457717347497,33.5655286688674,"decompMedia","1_942_1",9,FALSE
"32298",2024-02-08,95.3041411670707,36.0439089559245,"decompMedia","1_942_1",9,FALSE
"32299",2024-02-09,100.734615144383,33.8707565721154,"decompMedia","1_942_1",9,FALSE
"32300",2024-02-10,78.5768143913046,31.3401422775452,"decompMedia","1_942_1",9,FALSE
"32301",2024-02-11,71.039143911075,28.7435314944397,"decompMedia","1_942_1",9,FALSE
"32302",2024-02-12,88.9793327338784,35.7475284595039,"decompMedia","1_942_1",9,FALSE
"32303",2024-02-13,86.9276568553578,33.8512609780087,"decompMedia","1_942_1",9,FALSE
"32304",2024-02-14,92.4765337683018,36.0617938168255,"decompMedia","1_942_1",9,FALSE
"32305",2024-02-15,98.0633422481049,38.46388094994,"decompMedia","1_942_1",9,FALSE
"32306",2024-02-16,103.319595775306,36.358444702789,"decompMedia","1_942_1",9,FALSE
"32307",2024-02-17,81.7892823053666,33.891522829384,"decompMedia","1_942_1",9,FALSE
"32308",2024-02-18,74.4040672727752,31.3415066107032,"decompMedia","1_942_1",9,FALSE
"32309",2024-02-19,91.9261615533839,38.1774020913847,"decompMedia","1_942_1",9,FALSE
"32310",2024-02-20,89.9313830319865,36.339504029168,"decompMedia","1_942_1",9,FALSE
"32311",2024-02-21,95.3217972382696,38.4811617736438,"decompMedia","1_942_1",9,FALSE
"32312",2024-02-22,100.735418096872,40.7956180600737,"decompMedia","1_942_1",9,FALSE
"32313",2024-02-23,105.817913211264,38.7676861841898,"decompMedia","1_942_1",9,FALSE
"32314",2024-02-24,84.92602808564,36.3786188126139,"decompMedia","1_942_1",9,FALSE
"32315",2024-02-25,77.7055339608835,33.8928575113793,"decompMedia","1_942_1",9,FALSE
"32316",2024-02-26,94.7877765391987,40.5202482518094,"decompMedia","1_942_1",9,FALSE
"32317",2024-02-27,92.8511207832537,38.7493981040357,"decompMedia","1_942_1",9,FALSE
"32318",2024-02-28,98.0804504350186,40.8122232647464,"decompMedia","1_942_1",9,FALSE
"32319",2024-02-29,103.320372162301,43.0307417782428,"decompMedia","1_942_1",9,FALSE
"32320",2024-01-01,1500,800,"rawMedia","1_977_1",3,FALSE
"32321",2024-01-02,1450,850,"rawMedia","1_977_1",3,FALSE
"32322",2024-01-03,1600,750,"rawMedia","1_977_1",3,FALSE
"32323",2024-01-04,1700,900,"rawMedia","1_977_1",3,FALSE
"32324",2024-01-05,1800,850,"rawMedia","1_977_1",3,FALSE
"32325",2024-01-06,1400,800,"rawMedia","1_977_1",3,FALSE
"32326",2024-01-07,1300,750,"rawMedia","1_977_1",3,FALSE
"32327",2024-01-08,1600,900,"rawMedia","1_977_1",3,FALSE
"32328",2024-01-09,1550,850,"rawMedia","1_977_1",3,FALSE
"32329",2024-01-10,1650,900,"rawMedia","1_977_1",3,FALSE
"32330",2024-01-11,1750,950,"rawMedia","1_977_1",3,FALSE
"32331",2024-01-12,1850,900,"rawMedia","1_977_1",3,FALSE
"32332",2024-01-13,1450,850,"rawMedia","1_977_1",3,FALSE
"32333",2024-01-14,1350,800,"rawMedia","1_977_1",3,FALSE
"32334",2024-01-15,1650,950,"rawMedia","1_977_1",3,FALSE
"32335",2024-01-16,1600,900,"rawMedia","1_977_1",3,FALSE
"32336",2024-01-17,1700,950,"rawMedia","1_977_1",3,FALSE
"32337",2024-01-18,1800,1000,"rawMedia","1_977_1",3,FALSE
"32338",2024-01-19,1900,950,"rawMedia","1_977_1",3,FALSE
"32339",2024-01-20,1500,900,"rawMedia","1_977_1",3,FALSE
"32340",2024-01-21,1400,850,"rawMedia","1_977_1",3,FALSE
"32341",2024-01-22,1700,1000,"rawMedia","1_977_1",3,FALSE
"32342",2024-01-23,1650,950,"rawMedia","1_977_1",3,FALSE
"32343",2024-01-24,1750,1000,"rawMedia","1_977_1",3,FALSE
"32344",2024-01-25,1850,1050,"rawMedia","1_977_1",3,FALSE
"32345",2024-01-26,1950,1000,"rawMedia","1_977_1",3,FALSE
"32346",2024-01-27,1550,950,"rawMedia","1_977_1",3,FALSE
"32347",2024-01-28,1450,900,"rawMedia","1_977_1",3,FALSE
"32348",2024-01-29,1750,1050,"rawMedia","1_977_1",3,FALSE
"32349",2024-01-30,1700,1000,"rawMedia","1_977_1",3,FALSE
"32350",2024-01-31,1800,1050,"rawMedia","1_977_1",3,FALSE
"32351",2024-02-01,1900,1100,"rawMedia","1_977_1",3,FALSE
"32352",2024-02-02,2000,1050,"rawMedia","1_977_1",3,FALSE
"32353",2024-02-03,1600,1000,"rawMedia","1_977_1",3,FALSE
"32354",2024-02-04,1500,950,"rawMedia","1_977_1",3,FALSE
"32355",2024-02-05,1800,1100,"rawMedia","1_977_1",3,FALSE
"32356",2024-02-06,1750,1050,"rawMedia","1_977_1",3,FALSE
"32357",2024-02-07,1850,1100,"rawMedia","1_977_1",3,FALSE
"32358",2024-02-08,1950,1150,"rawMedia","1_977_1",3,FALSE
"32359",2024-02-09,2050,1100,"rawMedia","1_977_1",3,FALSE
"32360",2024-02-10,1650,1050,"rawMedia","1_977_1",3,FALSE
"32361",2024-02-11,1550,1000,"rawMedia","1_977_1",3,FALSE
"32362",2024-02-12,1850,1150,"rawMedia","1_977_1",3,FALSE
"32363",2024-02-13,1800,1100,"rawMedia","1_977_1",3,FALSE
"32364",2024-02-14,1900,1150,"rawMedia","1_977_1",3,FALSE
"32365",2024-02-15,2000,1200,"rawMedia","1_977_1",3,FALSE
"32366",2024-02-16,2100,1150,"rawMedia","1_977_1",3,FALSE
"32367",2024-02-17,1700,1100,"rawMedia","1_977_1",3,FALSE
"32368",2024-02-18,1600,1050,"rawMedia","1_977_1",3,FALSE
"32369",2024-02-19,1900,1200,"rawMedia","1_977_1",3,FALSE
"32370",2024-02-20,1850,1150,"rawMedia","1_977_1",3,FALSE
"32371",2024-02-21,1950,1200,"rawMedia","1_977_1",3,FALSE
"32372",2024-02-22,2050,1250,"rawMedia","1_977_1",3,FALSE
"32373",2024-02-23,2150,1200,"rawMedia","1_977_1",3,FALSE
"32374",2024-02-24,1750,1150,"rawMedia","1_977_1",3,FALSE
"32375",2024-02-25,1650,1100,"rawMedia","1_977_1",3,FALSE
"32376",2024-02-26,1950,1250,"rawMedia","1_977_1",3,FALSE
"32377",2024-02-27,1900,1200,"rawMedia","1_977_1",3,FALSE
"32378",2024-02-28,2000,1250,"rawMedia","1_977_1",3,FALSE
"32379",2024-02-29,2100,1300,"rawMedia","1_977_1",3,FALSE
"32380",2024-03-01,2200,1250,"rawMedia","1_977_1",3,FALSE
"32381",2024-03-02,1800,1200,"rawMedia","1_977_1",3,FALSE
"32382",2024-03-03,1700,1150,"rawMedia","1_977_1",3,FALSE
"32383",2024-03-04,2000,1300,"rawMedia","1_977_1",3,FALSE
"32384",2024-03-05,1950,1250,"rawMedia","1_977_1",3,FALSE
"32385",2024-03-06,2050,1300,"rawMedia","1_977_1",3,FALSE
"32386",2024-03-07,2150,1350,"rawMedia","1_977_1",3,FALSE
"32387",2024-03-08,2250,1300,"rawMedia","1_977_1",3,FALSE
"32388",2024-03-09,1850,1250,"rawMedia","1_977_1",3,FALSE
"32389",2024-03-10,1750,1200,"rawMedia","1_977_1",3,FALSE
"32390",2024-03-11,2050,1350,"rawMedia","1_977_1",3,FALSE
"32391",2024-03-12,2000,1300,"rawMedia","1_977_1",3,FALSE
"32392",2024-03-13,2100,1350,"rawMedia","1_977_1",3,FALSE
"32393",2024-03-14,2200,1400,"rawMedia","1_977_1",3,FALSE
"32394",2024-03-15,2300,1350,"rawMedia","1_977_1",3,FALSE
"32395",2024-03-16,1900,1300,"rawMedia","1_977_1",3,FALSE
"32396",2024-03-17,1800,1250,"rawMedia","1_977_1",3,FALSE
"32397",2024-03-18,2100,1400,"rawMedia","1_977_1",3,FALSE
"32398",2024-03-19,2050,1350,"rawMedia","1_977_1",3,FALSE
"32399",2024-03-20,2150,1400,"rawMedia","1_977_1",3,FALSE
"32400",2024-03-21,2250,1450,"rawMedia","1_977_1",3,FALSE
"32401",2024-03-22,2350,1400,"rawMedia","1_977_1",3,FALSE
"32402",2024-03-23,1950,1350,"rawMedia","1_977_1",3,FALSE
"32403",2024-03-24,1850,1300,"rawMedia","1_977_1",3,FALSE
"32404",2024-03-25,2150,1450,"rawMedia","1_977_1",3,FALSE
"32405",2024-03-26,2100,1400,"rawMedia","1_977_1",3,FALSE
"32406",2024-03-27,2200,1450,"rawMedia","1_977_1",3,FALSE
"32407",2024-03-28,2300,1500,"rawMedia","1_977_1",3,FALSE
"32408",2024-03-29,2400,1450,"rawMedia","1_977_1",3,FALSE
"32409",2024-03-30,2000,1400,"rawMedia","1_977_1",3,FALSE
"32410",2024-03-31,1900,1350,"rawMedia","1_977_1",3,FALSE
"32411",2024-01-01,1500,800,"rawSpend","1_977_1",3,FALSE
"32412",2024-01-02,1450,850,"rawSpend","1_977_1",3,FALSE
"32413",2024-01-03,1600,750,"rawSpend","1_977_1",3,FALSE
"32414",2024-01-04,1700,900,"rawSpend","1_977_1",3,FALSE
"32415",2024-01-05,1800,850,"rawSpend","1_977_1",3,FALSE
"32416",2024-01-06,1400,800,"rawSpend","1_977_1",3,FALSE
"32417",2024-01-07,1300,750,"rawSpend","1_977_1",3,FALSE
"32418",2024-01-08,1600,900,"rawSpend","1_977_1",3,FALSE
"32419",2024-01-09,1550,850,"rawSpend","1_977_1",3,FALSE
"32420",2024-01-10,1650,900,"rawSpend","1_977_1",3,FALSE
"32421",2024-01-11,1750,950,"rawSpend","1_977_1",3,FALSE
"32422",2024-01-12,1850,900,"rawSpend","1_977_1",3,FALSE
"32423",2024-01-13,1450,850,"rawSpend","1_977_1",3,FALSE
"32424",2024-01-14,1350,800,"rawSpend","1_977_1",3,FALSE
"32425",2024-01-15,1650,950,"rawSpend","1_977_1",3,FALSE
"32426",2024-01-16,1600,900,"rawSpend","1_977_1",3,FALSE
"32427",2024-01-17,1700,950,"rawSpend","1_977_1",3,FALSE
"32428",2024-01-18,1800,1000,"rawSpend","1_977_1",3,FALSE
"32429",2024-01-19,1900,950,"rawSpend","1_977_1",3,FALSE
"32430",2024-01-20,1500,900,"rawSpend","1_977_1",3,FALSE
"32431",2024-01-21,1400,850,"rawSpend","1_977_1",3,FALSE
"32432",2024-01-22,1700,1000,"rawSpend","1_977_1",3,FALSE
"32433",2024-01-23,1650,950,"rawSpend","1_977_1",3,FALSE
"32434",2024-01-24,1750,1000,"rawSpend","1_977_1",3,FALSE
"32435",2024-01-25,1850,1050,"rawSpend","1_977_1",3,FALSE
"32436",2024-01-26,1950,1000,"rawSpend","1_977_1",3,FALSE
"32437",2024-01-27,1550,950,"rawSpend","1_977_1",3,FALSE
"32438",2024-01-28,1450,900,"rawSpend","1_977_1",3,FALSE
"32439",2024-01-29,1750,1050,"rawSpend","1_977_1",3,FALSE
"32440",2024-01-30,1700,1000,"rawSpend","1_977_1",3,FALSE
"32441",2024-01-31,1800,1050,"rawSpend","1_977_1",3,FALSE
"32442",2024-02-01,1900,1100,"rawSpend","1_977_1",3,FALSE
"32443",2024-02-02,2000,1050,"rawSpend","1_977_1",3,FALSE
"32444",2024-02-03,1600,1000,"rawSpend","1_977_1",3,FALSE
"32445",2024-02-04,1500,950,"rawSpend","1_977_1",3,FALSE
"32446",2024-02-05,1800,1100,"rawSpend","1_977_1",3,FALSE
"32447",2024-02-06,1750,1050,"rawSpend","1_977_1",3,FALSE
"32448",2024-02-07,1850,1100,"rawSpend","1_977_1",3,FALSE
"32449",2024-02-08,1950,1150,"rawSpend","1_977_1",3,FALSE
"32450",2024-02-09,2050,1100,"rawSpend","1_977_1",3,FALSE
"32451",2024-02-10,1650,1050,"rawSpend","1_977_1",3,FALSE
"32452",2024-02-11,1550,1000,"rawSpend","1_977_1",3,FALSE
"32453",2024-02-12,1850,1150,"rawSpend","1_977_1",3,FALSE
"32454",2024-02-13,1800,1100,"rawSpend","1_977_1",3,FALSE
"32455",2024-02-14,1900,1150,"rawSpend","1_977_1",3,FALSE
"32456",2024-02-15,2000,1200,"rawSpend","1_977_1",3,FALSE
"32457",2024-02-16,2100,1150,"rawSpend","1_977_1",3,FALSE
"32458",2024-02-17,1700,1100,"rawSpend","1_977_1",3,FALSE
"32459",2024-02-18,1600,1050,"rawSpend","1_977_1",3,FALSE
"32460",2024-02-19,1900,1200,"rawSpend","1_977_1",3,FALSE
"32461",2024-02-20,1850,1150,"rawSpend","1_977_1",3,FALSE
"32462",2024-02-21,1950,1200,"rawSpend","1_977_1",3,FALSE
"32463",2024-02-22,2050,1250,"rawSpend","1_977_1",3,FALSE
"32464",2024-02-23,2150,1200,"rawSpend","1_977_1",3,FALSE
"32465",2024-02-24,1750,1150,"rawSpend","1_977_1",3,FALSE
"32466",2024-02-25,1650,1100,"rawSpend","1_977_1",3,FALSE
"32467",2024-02-26,1950,1250,"rawSpend","1_977_1",3,FALSE
"32468",2024-02-27,1900,1200,"rawSpend","1_977_1",3,FALSE
"32469",2024-02-28,2000,1250,"rawSpend","1_977_1",3,FALSE
"32470",2024-02-29,2100,1300,"rawSpend","1_977_1",3,FALSE
"32471",2024-03-01,2200,1250,"rawSpend","1_977_1",3,FALSE
"32472",2024-03-02,1800,1200,"rawSpend","1_977_1",3,FALSE
"32473",2024-03-03,1700,1150,"rawSpend","1_977_1",3,FALSE
"32474",2024-03-04,2000,1300,"rawSpend","1_977_1",3,FALSE
"32475",2024-03-05,1950,1250,"rawSpend","1_977_1",3,FALSE
"32476",2024-03-06,2050,1300,"rawSpend","1_977_1",3,FALSE
"32477",2024-03-07,2150,1350,"rawSpend","1_977_1",3,FALSE
"32478",2024-03-08,2250,1300,"rawSpend","1_977_1",3,FALSE
"32479",2024-03-09,1850,1250,"rawSpend","1_977_1",3,FALSE
"32480",2024-03-10,1750,1200,"rawSpend","1_977_1",3,FALSE
"32481",2024-03-11,2050,1350,"rawSpend","1_977_1",3,FALSE
"32482",2024-03-12,2000,1300,"rawSpend","1_977_1",3,FALSE
"32483",2024-03-13,2100,1350,"rawSpend","1_977_1",3,FALSE
"32484",2024-03-14,2200,1400,"rawSpend","1_977_1",3,FALSE
"32485",2024-03-15,2300,1350,"rawSpend","1_977_1",3,FALSE
"32486",2024-03-16,1900,1300,"rawSpend","1_977_1",3,FALSE
"32487",2024-03-17,1800,1250,"rawSpend","1_977_1",3,FALSE
"32488",2024-03-18,2100,1400,"rawSpend","1_977_1",3,FALSE
"32489",2024-03-19,2050,1350,"rawSpend","1_977_1",3,FALSE
"32490",2024-03-20,2150,1400,"rawSpend","1_977_1",3,FALSE
"32491",2024-03-21,2250,1450,"rawSpend","1_977_1",3,FALSE
"32492",2024-03-22,2350,1400,"rawSpend","1_977_1",3,FALSE
"32493",2024-03-23,1950,1350,"rawSpend","1_977_1",3,FALSE
"32494",2024-03-24,1850,1300,"rawSpend","1_977_1",3,FALSE
"32495",2024-03-25,2150,1450,"rawSpend","1_977_1",3,FALSE
"32496",2024-03-26,2100,1400,"rawSpend","1_977_1",3,FALSE
"32497",2024-03-27,2200,1450,"rawSpend","1_977_1",3,FALSE
"32498",2024-03-28,2300,1500,"rawSpend","1_977_1",3,FALSE
"32499",2024-03-29,2400,1450,"rawSpend","1_977_1",3,FALSE
"32500",2024-03-30,2000,1400,"rawSpend","1_977_1",3,FALSE
"32501",2024-03-31,1900,1350,"rawSpend","1_977_1",3,FALSE
"32502",2024-01-01,1500,800,"predictedExposure","1_977_1",3,FALSE
"32503",2024-01-02,1450,850,"predictedExposure","1_977_1",3,FALSE
"32504",2024-01-03,1600,750,"predictedExposure","1_977_1",3,FALSE
"32505",2024-01-04,1700,900,"predictedExposure","1_977_1",3,FALSE
"32506",2024-01-05,1800,850,"predictedExposure","1_977_1",3,FALSE
